   0.031  -0.053  344.39  593.09 2.130  25811.85  -1393.23 99.999 99.999 99.999  9.265  9.440 99.999 99.999 99.999  0.280 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.016  0.016  0.013  0.021  0.045  0.071   18   14 99.999 99.999   99  20.601333469 -18.475080514  2 18 44.46 2001  8 26 2452147.59634792     1  B                     net0011.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.006 -0.040  0.96605825 20.601332751 -18.475076975
   0.100  -0.060  344.25  591.24 2.132  24640.21   -945.11 99.999 99.999 99.999  9.248  9.434 99.999 99.999 99.999  0.192 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.014  0.014  0.012  0.013  0.056  0.057   28   21 99.999 99.999   99  20.601334067 -18.475085688  2 19 24.58 2001  8 26 2452147.59681227     1  B                     net0012.fits                                       Netuno                 745  1170     1   0.000   0.000  0.063 -0.047  0.97723256 20.601333341 -18.475082137
   0.105  -0.083  344.38  592.33 2.123  23887.89   -862.95 99.999 99.999 99.999  9.268  9.418 99.999 99.999 99.999  0.177 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.013  0.013  0.011  0.017  0.045  0.067   22   19 99.999 99.999   99  20.601333389 -18.475094662  2 20  4.77 2001  8 26 2452147.59727743     1  B                     net0013.fits                                       Netuno                 745  1170     1   0.000   0.000  0.067 -0.070  0.98842764 20.601332654 -18.475091099
   0.062  -0.015  344.41  593.34 2.091  25351.09  -1023.23 99.999 99.999 99.999  9.344  9.491 99.999 99.999 99.999  0.245 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.016  0.016  0.009  0.014  0.031  0.046   18   14 99.999 99.999   99  20.601331796 -18.475078480  2 20 44.08 2001  8 26 2452147.59773241     1  B                     net0014.fits                                       Netuno                 745  1170     1   0.000   0.000  0.024 -0.002  0.99937865 20.601331053 -18.475074905
  -0.013  -0.034  344.98  592.21 2.128  26081.63  -1438.67 99.999 99.999 99.999  9.397  9.602 99.999 99.999 99.999  0.234 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.000  0.000  0.011  0.024  0.035  0.077   17   12 99.999 99.999   99  20.601329586 -18.475086739  2 21 24.07 2001  8 26 2452147.59819525     1  B                     net0015.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.052 -0.021  1.01051944 20.601328834 -18.475083152
   0.034  -0.010  344.72  592.71 2.091  26450.96  -1257.21 99.999 99.999 99.999  9.415  9.644 99.999 99.999 99.999  0.247 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.019  0.019  0.015  0.022  0.050  0.074   15   12 99.999 99.999   99  20.601329715 -18.475082924  2 22  5.86 2001  8 26 2452147.59867894     1  B                     net0016.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.005  0.003  1.02215965 20.601328954 -18.475079324
   0.052  -0.029  344.81  591.23 2.124  26255.34  -1384.92 99.999 99.999 99.999  9.348  9.486 99.999 99.999 99.999  0.199 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.016  0.019  0.052  0.062   17   14 99.999 99.999   99  20.601329290 -18.475091000  2 22 45.99 2001  8 26 2452147.59914340     1  B                     net0017.fits                                       Netuno                 745  1170     1   0.000   0.000  0.013 -0.016  1.03333763 20.601328520 -18.475087387
   0.042   0.005  345.00  590.10 2.123  25807.32  -1325.81 99.999 99.999 99.999  9.327  9.426 99.999 99.999 99.999  0.164 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.016  0.016  0.050  0.051   15   13 99.999 99.999   99  20.601328316 -18.475084534  2 23 26.91 2001  8 26 2452147.59961701     1  B                     net0018.fits                                       Netuno                 745  1170     1   0.000   0.000  0.002  0.018  1.04473637 20.601327537 -18.475080908
   0.064  -0.015  345.21  590.79 2.089  27390.94  -1510.40 99.999 99.999 99.999  9.385  9.525 99.999 99.999 99.999  0.236 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.018  0.018  0.010  0.011  0.039  0.044   20   19 99.999 99.999   99  20.601327970 -18.475093127  2 24  7.97 2001  8 26 2452147.60009225     1  B                     net0019.fits                                       Netuno                 745  1170     1   0.000   0.000  0.024 -0.002  1.05617370 20.601327183 -18.475089488
   0.040  -0.021  345.49  590.32 2.106  24884.74   -937.20 99.999 99.999 99.999  9.319  9.556 99.999 99.999 99.999  0.239 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.016  0.016  0.014  0.019  0.046  0.064   14   12 99.999 99.999   99  20.601326724 -18.475097413  2 24 49.08 2001  8 26 2452147.60056806     1  B                     net0020.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.001 -0.008  1.06762565 20.601325928 -18.475093760
   0.075  -0.165  345.19  589.48 2.139  23593.30   -864.16 99.999 99.999 99.999  9.132  9.314 99.999 99.999 99.999  0.279 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.012  0.012  0.011  0.014  0.048  0.057   28   18 99.999 99.999   99  20.601326631 -18.475140222  2 25 29.99 2001  8 26 2452147.60104155     1  B                     net0021.fits                                       Netuno                 745  1170     1   0.000   0.000  0.034 -0.152  1.07902062 20.601325826 -18.475136556
   0.052  -0.026  345.78  588.88 2.122  24938.00  -1167.26 99.999 99.999 99.999  9.280  9.378 99.999 99.999 99.999  0.212 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.016  0.016  0.019  0.015  0.060  0.046   13   11 99.999 99.999   99  20.601325433 -18.475104648  2 26 10.90 2001  8 26 2452147.60151505     1  B                     net0022.fits                                       Netuno                 745  1170     1   0.000   0.000  0.010 -0.013  1.09041693 20.601324619 -18.475100968
   0.169  -0.043  364.51  435.35 2.082  25236.94  -1149.57 99.999 99.999 99.999  9.424  9.467 99.999 99.999 99.999  0.246 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.019  0.024  0.074  0.095   20   16 99.999 99.999   99  20.601241803 -18.475428330  3 41 53.54 2001  8 26 2452147.65409190     1  B                     net0023.fits                                       Netuno                 745  1170     1   0.000   0.000  0.070 -0.020  2.35579978 20.601239879 -18.475421940
   0.148  -0.102  364.48  437.13 2.112  24111.66  -1056.92 99.999 99.999 99.999  9.279  9.370 99.999 99.999 99.999  0.219 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.013  0.013  0.015  0.015  0.062  0.060   20   17 99.999 99.999   99  20.601239999 -18.475449894  3 43  7.12 2001  8 26 2452147.65494352     1  B                     net0024.fits                                       Netuno                 745  1170     1   0.000   0.000  0.048 -0.079  2.37629643 20.601238054 -18.475443436
   0.111  -0.074  362.68  545.73 2.073  25454.46  -1116.41 99.999 99.999 99.999  9.381  9.506 99.999 99.999 99.999  0.232 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.014  0.020  0.055  0.079   19   16 99.999 99.999   99  20.601235450 -18.475456257  3 46 30.57 2001  8 26 2452147.65729826     1  B                     net0025.fits                                       Netuno                 745  1170     1   0.000   0.000  0.008 -0.050  2.43296946 20.601233447 -18.475449607
   0.141  -0.023  363.23  544.53 2.106  24889.03  -1118.71 99.999 99.999 99.999  9.305  9.470 99.999 99.999 99.999  0.222 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.015  0.015  0.013  0.012  0.055  0.050   24   19 99.999 99.999   99  20.601233565 -18.475451476  3 48 41.54 2001  8 26 2452147.65881412     1  B                     net0026.fits                                       Netuno                 745  1170     1   0.000   0.000  0.036  0.001  2.46945160 20.601231524 -18.475444698
   0.178  -0.030  363.37  544.26 2.106  23151.63   -775.50 99.999 99.999 99.999  9.241  9.444 99.999 99.999 99.999  0.248 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.012  0.012  0.014  0.019  0.050  0.070   20   14 99.999 99.999   99  20.601233479 -18.475456038  3 49 23.38 2001  8 26 2452147.65929838     1  B                     net0027.fits                                       Netuno                 745  1170     1   0.000   0.000  0.073 -0.005  2.48110574 20.601231425 -18.475449218
   0.192  -0.066  363.28  543.03 2.106  24795.55  -1109.27 99.999 99.999 99.999  9.258  9.419 99.999 99.999 99.999  0.221 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.014  0.014  0.015  0.017  0.055  0.064   19   15 99.999 99.999   99  20.601232990 -18.475468928  3 50  3.35 2001  8 26 2452147.65976100     1  B                     net0028.fits                                       Netuno                 745  1170     1   0.000   0.000  0.086 -0.041  2.49223951 20.601230924 -18.475462068
   0.103  -0.020  363.41  541.10 2.088  25575.68  -1293.88 99.999 99.999 99.999  9.263  9.399 99.999 99.999 99.999  0.242 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.014  0.014  0.017  0.018  0.066  0.067   20   16 99.999 99.999   99  20.601230492 -18.475459151  3 50 44.36 2001  8 26 2452147.66023565     1  B                     net0029.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.003  0.005  2.50366479 20.601228414 -18.475452250
   0.091  -0.029  363.91  541.80 2.114  24606.10  -1226.69 99.999 99.999 99.999  9.230  9.417 99.999 99.999 99.999  0.252 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.000  0.000  0.013  0.012  0.055  0.050   25   21 99.999 99.999   99  20.601229507 -18.475464577  3 51 24.47 2001  8 26 2452147.66069988     1  B                     net0030.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.016 -0.004  2.51483781 20.601227417 -18.475457635
   0.040  -0.101  363.37  542.04 2.101  24879.47  -1116.40 99.999 99.999 99.999  9.267  9.396 99.999 99.999 99.999  0.234 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.014  0.014  0.017  0.016  0.065  0.064   22   16 99.999 99.999   99  20.601227745 -18.475487094  3 52  4.60 2001  8 26 2452147.66116435     1  B                     net0031.fits                                       Netuno                 745  1170     1   0.000   0.000 -0.068 -0.076  2.52601736 20.601225644 -18.475480111
   0.136   0.111  363.71  542.51 2.086  24728.96  -1022.13 99.999 99.999 99.999  9.334  9.454 99.999 99.999 99.999  0.238 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.016  0.016  0.025  0.021  0.084  0.073   15   13 99.999 99.999   99  20.601228884 -18.475431141  3 52 44.53 2001  8 26 2452147.66162650     1  B                     net0032.fits                                       Netuno                 745  1170     1   0.000   0.000  0.028  0.136  2.53713820 20.601226771 -18.475424117
   0.152  -0.187  362.98  544.56 2.126  24410.30  -1184.23 99.999 99.999 99.999  9.224  9.418 99.999 99.999 99.999  0.173 99.999 99.999 99.999 99.999  99.999  99.999  99.999  99.999  0.012  0.012  0.014  0.015  0.056  0.059   22   17 99.999 99.999   99  20.601228419 -18.475516794  3 53 24.50 2001  8 26 2452147.66208912     1  B                     net0033.fits                                       Netuno                 745  1170     1   0.000   0.000  0.043 -0.162  2.54827194 20.601226294 -18.475509728
