OBSERVATORIO (?=LISTA SITIOS, X=PROMPT, G=GEOCENTRICO, H=HELIOCENTRICO, OU CODIGO IAU): NOME/ID DO OBJETO DO SISTEMA SOLAR: EFEMERIDE DE/LE (EX: de421, <ENTER>=CANONICO JPL): Arquivo com datas: Alvo: SINOPE (    509)     Efemerides: jup300+de421   Sitio: 874 (OPD/LNA) (314°25'02.5"E 22°32'07.8"S  1810.7 m)

     Data Cal. UTC                  JD_UTC         JD_TT (Obs.)      R.A.__(ICRF//J2000.0)__DEC     R.A.__(ap./sem atms.)__DEC            DIST (km)           APmag        S-O-A (°)     X_(sat-primario)_Y      AZ (°)   EL (°)       Hour Angle       AZ__SOL__EL (°)    L-O-A (°)    JD_TT (El. Orb.)    Semi-eixo maior (km)       Excentricidade          Inclinacao (°)      Long. Nodo Ascend. (°)    Arg. Periastro (°)       Anom. Media (°)       Anom. Verdadeira (°)      Per. Orbital (s)       Pass. Periast. (JD_TT)
2002-FEB-08 22:29:39.412      2452314.437261713 2452314.438004584   06 35 35.7325  +23 28 00.971   06 35 43.4450  +23 27 55.445    0.6808669211729727E+09      n.d.       138.2014 S    6724.047     316.445    32.6544  36.4225     -01 52 59.906    248.9936 -10.4968     176.4      2452314.411718238   0.2396066008185449E+08  0.2143963116341122E+00  0.1626415071063241E+03  0.2541148913862753E+03  0.2663592990842335E+03  0.2049152777047374E+03  0.1966271845180120E+03  0.6547308500552870E+08      2452640.860895383
2003-JAN-28 23:59:54.768      2452668.499939444 2452668.500682315   09 01 18.6235  +17 30 00.678   09 01 29.4996  +17 29 17.447    0.6311844669155738E+09      n.d.       175.8619 G   -3555.900    -167.791    56.9378  24.4056     -03 32 35.255    233.6532 -27.3022     132.9      2452668.476314102   0.2377489550019751E+08  0.1862201541467716E+00  0.1637238762329647E+03  0.2499581981659177E+03  0.2919484961849971E+03  0.3375752827424877E+03  0.3272916960795947E+03  0.6471315336090814E+08      2452715.131862166
2004-MAY-18 20:37:59.021      2453144.359710891 2453144.360453762   10 39 27.9848  +09 30 28.975   10 39 41.3473  +09 29 12.372    0.7918620428816036E+09      n.d.        99.6769 S   -4802.143     624.707    32.4244  52.8860     -01 16 35.708    290.2099  -2.9179     104.1      2453144.329882183   0.2362883835419970E+08  0.2132755802678619E+00  0.1636222145645480E+03  0.2540381651381815E+03  0.3163289359865193E+03  0.1745685508223786E+03  0.1763938545952729E+03  0.6411773830414512E+08      2452784.474536961
2005-MAR-11 02:17:42.109      2453440.595626262 2453440.596369132   13 06 46.5077  -05 42 11.553   13 07 03.3536  -05 43 58.440    0.6643340179849029E+09      n.d.       152.9348 G    2423.020   -2065.254    72.0012  48.7408     -02 36 18.167    208.6777 -60.5364     162.3      2453440.570721033   0.2399325600189942E+08  0.2348326900424023E+00  0.1641080048165717E+03  0.2572392814441146E+03  0.3016808794781500E+03  0.3383488121373500E+03  0.3248999807085646E+03  0.6560673414717291E+08      2453486.238922104
2005-APR-13 00:03:40.542      2453473.502552569 2453473.503295440   12 53 47.7421  -04 01 30.480   12 54 04.8597  -04 03 20.263    0.6567436800224254E+09      n.d.       170.7098 S    4122.409   -1698.078    68.1341  49.8037     -02 27 37.019    259.9072 -44.9978     121.4      2453473.477940378   0.2353203755489078E+08  0.2194818516768032E+00  0.1640789318995641E+03  0.2579578991387745E+03  0.3027556817311334E+03  0.3534328229298991E+03  0.3495041520605857E+03  0.6372413322196857E+08      2453486.932404965
2005-APR-14 01:14:49.310      2453474.551959606 2453474.552702477   12 53 21.5130  -03 58 14.201   12 53 38.6411  -04 00 04.062    0.6573348306544763E+09      n.d.       169.5733 S    4165.543   -1680.822    45.8138  64.5774     -01 11 53.785    247.3844 -61.0077     108.4      2453474.527324558   0.2351433120738728E+08  0.2189294154356024E+00  0.1640764186895889E+03  0.2579798913369966E+03  0.3028683980029822E+03  0.3538796293158001E+03  0.3502281843838107E+03  0.6365222427418634E+08      2453487.052247636
2005-MAY-04 00:06:22.240      2453494.504424074 2453494.505166945   12 45 56.7230  -03 03 14.715   12 46 13.8348  -03 05 04.914    0.6778181912140580E+09      n.d.       148.1557 S    4822.674   -1314.300    36.0087  66.5188     -00 54 16.197    268.6820 -48.8320     157.8      2453494.478998222   0.2330826426828482E+08  0.2119617404736228E+00  0.1640419691528959E+03  0.2581915623244213E+03  0.3034933595188901E+03  0.3405044016284144E+01  0.5355808071934469E+01  0.6281733936611538E+08      2453487.602204063
2005-MAY-08 23:41:46.077      2453499.487338854 2453499.488081725   12 44 29.2186  -02 52 31.526   12 44 46.2872  -02 54 21.466    0.6854553327714936E+09      n.d.       142.9313 S    4935.479   -1215.093    37.5656  65.8862     -00 57 46.099    272.8663 -43.6056     136.0      2453499.461618157   0.2324964109819832E+08  0.2099423158032031E+00  0.1640301127851329E+03  0.2582388367374038E+03  0.3035595644764465E+03  0.5885619129615885E+01  0.9205299460760699E+01  0.6258049836599687E+08      2453487.619894316
2006-MAY-24 23:08:38.123      2453880.464330127 2453880.465084572   14 27 11.4280  -13 33 08.812   14 27 33.3330  -13 35 01.864    0.6678663188702633E+09      n.d.       155.3180 S   -9099.406    1696.863    79.7151  57.5401     -02 11 37.764    279.8844 -36.7688     173.6      2453880.439300079   0.2292553958426820E+08  0.3136852626354777E+00  0.1648546038867178E+03  0.2676998185807152E+03  0.3090463599761648E+03  0.1934352654415599E+03  0.1874109619652843E+03  0.6127650503934181E+08      2454208.580529391
2007-SEP-10 01:04:32.764      2454353.544823657 2454353.545578102   16 38 05.7371  -21 01 07.250   16 38 33.3714  -21 02 09.800    0.8096960816054004E+09      n.d.        84.0824 S   -1812.053    2692.329   256.6931  25.9706     +04 38 26.741    242.2829 -57.2292     101.3      2454353.514318094   0.2396862381237436E+08  0.2620624011451641E+00  0.1688779367520100E+03  0.2700194496239855E+03  0.3035609380557700E+03  0.6515480650003732E+02  0.9525319169394871E+02  0.6550572934791941E+08      2454216.296818084
2008-JUN-03 05:16:46.574      2454620.719983495 2454620.720737940   19 27 49.1607  -22 24 13.595   19 28 21.2549  -22 23 12.604    0.6267105584756956E+09      n.d.       142.6588 G   -3636.340   -1978.958    89.8034  84.0466     -00 25 45.753     83.6367 -58.5826     134.7      2454620.696542308   0.2441145826275223E+08  0.1817843453829610E+00  0.1699675453519655E+03  0.2656680188127885E+03  0.2846268273453487E+03  0.2142411796158206E+03  0.2044289437731830E+03  0.6732947421557471E+08      2454936.214312973
2008-SEP-20 00:44:58.802      2454729.531236134 2454729.531990579   18 56 14.8666  -23 54 30.108   18 56 47.9521  -23 53 53.233    0.6928628450200682E+09      n.d.       105.5276 S    1011.974   -2721.411   259.6747  52.6555     +02 42 59.729    240.4644 -51.6290     136.4      2454729.505241059   0.2437818105813182E+08  0.1364333315707042E+00  0.1714716164143317E+03  0.2590024293113186E+03  0.2930290227630271E+03  0.2421067133160195E+03  0.2294159387339512E+03  0.6719184788478114E+08      2454984.182060295
2008-SEP-24 00:13:39.592      2454733.509486018 2454733.510240463   18 57 15.9436  -23 53 13.785   18 57 48.9943  -23 52 36.134    0.7019651959414320E+09      n.d.       101.8704 S    1229.630   -2690.182   260.3717  56.4405     +02 26 20.573    244.9639 -44.6030     168.0      2454733.483139519   0.2432306095712861E+08  0.1368406242177195E+00  0.1715158820556451E+03  0.2589105271075085E+03  0.2939874820465026E+03  0.2427649036485578E+03  0.2299439145348536E+03  0.6696409132253144E+08      2454985.879670457
2009-JUL-20 07:22:50.840      2455032.807532870 2455032.808298889   21 45 43.1279  -13 55 42.125   21 46 16.4974  -13 52 53.658    0.6318941133743124E+09      n.d.       153.6068 G   -4184.390     755.469   277.4913  54.1134     +02 27 05.839     78.8340 -31.3445     129.0      2455032.783903181   0.2375915233337640E+08  0.1934630126333364E+00  0.1725110539502566E+03  0.2544043659545206E+03  0.2940470041162307E+03  0.2248036725816846E+02  0.3329358655024036E+02  0.6464888675062983E+08      2454986.059021591
